arity,depth,density,dep_length,crossings,n_tokens,lang,source,model
4,10,0.02,3.34,4,50,en,Human,N/A
11,7,0.02,17.8,285,50,en,Random,N/A
4,7,0.0625,2.0625,0,16,en,Human,N/A
5,4,0.0625,6.625,29,16,en,Random,N/A
6,7,0.02857142857142857,3.3714285714285714,0,35,en,Human,N/A
3,6,0.02857142857142857,12.057142857142857,198,35,en,Random,N/A
4,4,0.09090909090909091,2.4545454545454546,0,11,en,Human,N/A
3,3,0.09090909090909091,2.909090909090909,4,11,en,Random,N/A
3,4,0.1,1.5,0,10,en,Human,N/A
4,3,0.1,2.9,10,10,en,Random,N/A
3,1,0.25,1.0,0,4,en,Human,N/A
2,2,0.25,1.25,1,4,en,Random,N/A
3,4,0.09090909090909091,1.4545454545454546,0,11,en,Human,N/A
2,5,0.09090909090909091,3.3636363636363638,15,11,en,Random,N/A
2,2,0.2,1.6,0,5,en,Human,N/A
4,1,0.2,1.2,0,5,en,Random,N/A
5,9,0.023809523809523808,3.238095238095238,0,42,en,Human,N/A
4,7,0.023809523809523808,13.976190476190476,236,42,en,Random,N/A
4,10,0.030303030303030304,2.757575757575758,0,33,en,Human,N/A
9,4,0.030303030303030304,10.93939393939394,125,33,en,Random,N/A
4,9,0.0625,2.0625,0,16,en,Human,N/A
4,3,0.0625,6.5625,33,16,en,Random,N/A
3,10,0.03125,1.9375,0,32,en,Human,N/A
4,5,0.03125,9.5,81,32,en,Random,N/A
4,3,0.14285714285714285,1.7142857142857142,0,7,en,Human,N/A
4,2,0.14285714285714285,1.7142857142857142,1,7,en,Random,N/A
5,7,0.07142857142857142,2.642857142857143,0,14,en,Human,N/A
4,3,0.07142857142857142,4.714285714285714,15,14,en,Random,N/A
4,8,0.05555555555555555,2.4444444444444446,0,18,en,Human,N/A
3,5,0.05555555555555555,6.055555555555555,33,18,en,Random,N/A
5,3,0.07142857142857142,3.2142857142857144,0,14,en,Human,N/A
2,5,0.07142857142857142,3.9285714285714284,14,14,en,Random,N/A
8,7,0.045454545454545456,5.136363636363637,0,22,en,Human,N/A
4,4,0.045454545454545456,7.7272727272727275,74,22,en,Random,N/A
8,7,0.027777777777777776,4.75,0,36,en,Human,N/A
4,5,0.027777777777777776,12.166666666666666,181,36,en,Random,N/A
5,7,0.041666666666666664,3.5,0,24,en,Human,N/A
3,6,0.041666666666666664,9.416666666666666,77,24,en,Random,N/A
4,8,0.05555555555555555,2.5,1,18,en,Human,N/A
3,6,0.05555555555555555,6.166666666666667,25,18,en,Random,N/A
7,10,0.029411764705882353,5.205882352941177,0,34,en,Human,N/A
5,8,0.029411764705882353,12.088235294117647,125,34,en,Random,N/A
7,9,0.02631578947368421,3.210526315789474,0,38,en,Human,N/A
5,6,0.02631578947368421,14.68421052631579,244,38,en,Random,N/A
4,4,0.09090909090909091,1.8181818181818181,0,11,en,Human,N/A
3,3,0.09090909090909091,3.4545454545454546,7,11,en,Random,N/A
6,9,0.034482758620689655,3.3448275862068964,5,29,en,Human,N/A
6,5,0.034482758620689655,9.0,82,29,en,Random,N/A
6,13,0.015151515151515152,3.5757575757575757,0,66,en,Human,N/A
8,7,0.015151515151515152,21.484848484848484,712,66,en,Random,N/A
6,10,0.02564102564102564,3.230769230769231,0,39,en,Human,N/A
6,6,0.02564102564102564,14.743589743589743,207,39,en,Random,N/A
4,6,0.0625,2.3125,0,16,en,Human,N/A
3,6,0.0625,3.5625,20,16,en,Random,N/A
4,7,0.05555555555555555,2.5,0,18,en,Human,N/A
5,4,0.05555555555555555,6.166666666666667,44,18,en,Random,N/A
6,8,0.045454545454545456,2.8181818181818183,1,22,en,Human,N/A
7,5,0.045454545454545456,6.7727272727272725,59,22,en,Random,N/A
5,4,0.0625,1.75,0,16,en,Human,N/A
3,6,0.0625,6.5,27,16,en,Random,N/A
5,11,0.029411764705882353,3.235294117647059,0,34,en,Human,N/A
6,7,0.029411764705882353,12.029411764705882,142,34,en,Random,N/A
5,5,0.06666666666666667,2.466666666666667,0,15,en,Human,N/A
5,3,0.06666666666666667,4.066666666666666,30,15,en,Random,N/A
4,5,0.05555555555555555,2.8333333333333335,0,18,en,Human,N/A
6,3,0.05555555555555555,4.722222222222222,33,18,en,Random,N/A
5,8,0.02564102564102564,3.0,0,39,en,Human,N/A
4,6,0.02564102564102564,14.717948717948717,219,39,en,Random,N/A
3,8,0.05,2.6,1,20,en,Human,N/A
5,4,0.05,5.8,31,20,en,Random,N/A
4,7,0.038461538461538464,2.8846153846153846,0,26,en,Human,N/A
3,6,0.038461538461538464,7.615384615384615,100,26,en,Random,N/A
4,6,0.05555555555555555,2.5555555555555554,1,18,en,Human,N/A
5,4,0.05555555555555555,5.666666666666667,21,18,en,Random,N/A
6,11,0.02564102564102564,3.6153846153846154,1,39,en,Human,N/A
7,6,0.02564102564102564,15.179487179487179,249,39,en,Random,N/A
4,16,0.023255813953488372,2.8372093023255816,0,43,en,Human,N/A
8,6,0.023255813953488372,13.953488372093023,221,43,en,Random,N/A
5,11,0.03571428571428571,3.4285714285714284,0,28,en,Human,N/A
6,4,0.03571428571428571,9.428571428571429,72,28,en,Random,N/A
4,5,0.1,1.8,0,10,en,Human,N/A
3,3,0.1,2.9,8,10,en,Random,N/A
2,3,0.2,1.6,0,5,en,Human,N/A
4,1,0.2,1.4,0,5,en,Random,N/A
1,2,0.3333333333333333,1.0,0,3,en,Human,N/A
2,1,0.3333333333333333,1.0,0,3,en,Random,N/A
3,3,0.16666666666666666,1.5,0,6,en,Human,N/A
2,3,0.16666666666666666,1.3333333333333333,0,6,en,Random,N/A
4,10,0.03125,2.78125,0,32,en,Human,N/A
5,7,0.03125,9.21875,116,32,en,Random,N/A
6,10,0.038461538461538464,2.423076923076923,0,26,en,Human,N/A
5,4,0.038461538461538464,9.307692307692308,105,26,en,Random,N/A
4,6,0.041666666666666664,3.1666666666666665,0,24,en,Human,N/A
4,6,0.041666666666666664,7.0,65,24,en,Random,N/A
5,3,0.1,2.9,0,10,en,Human,N/A
4,3,0.1,3.2,13,10,en,Random,N/A
4,7,0.047619047619047616,2.4285714285714284,0,21,en,Human,N/A
4,5,0.047619047619047616,6.428571428571429,45,21,en,Random,N/A
3,7,0.041666666666666664,2.875,0,24,en,Human,N/A
6,7,0.041666666666666664,9.708333333333334,114,24,en,Random,N/A
5,8,0.037037037037037035,2.814814814814815,0,27,en,Human,N/A
4,6,0.037037037037037035,8.148148148148149,70,27,en,Random,N/A
6,5,0.043478260869565216,2.9565217391304346,0,23,en,Human,N/A
4,4,0.043478260869565216,8.130434782608695,63,23,en,Random,N/A
5,12,0.024390243902439025,2.926829268292683,0,41,en,Human,N/A
6,7,0.024390243902439025,13.78048780487805,265,41,en,Random,N/A
6,8,0.029411764705882353,2.676470588235294,0,34,en,Human,N/A
4,6,0.029411764705882353,10.411764705882353,141,34,en,Random,N/A
5,9,0.024390243902439025,3.6097560975609757,5,41,en,Human,N/A
5,6,0.024390243902439025,14.195121951219512,204,41,en,Random,N/A
4,13,0.034482758620689655,2.3793103448275863,0,29,en,Human,N/A
5,5,0.034482758620689655,9.137931034482758,114,29,en,Random,N/A
5,4,0.1,1.9,0,10,en,Human,N/A
3,3,0.1,3.5,9,10,en,Random,N/A
8,7,0.03225806451612903,3.4516129032258065,0,31,en,Human,N/A
4,6,0.03225806451612903,9.35483870967742,128,31,en,Random,N/A
4,6,0.07142857142857142,2.2142857142857144,0,14,en,Human,N/A
4,3,0.07142857142857142,5.571428571428571,20,14,en,Random,N/A
5,5,0.045454545454545456,3.272727272727273,0,22,en,Human,N/A
4,5,0.045454545454545456,7.181818181818182,61,22,en,Random,N/A
4,5,0.07692307692307693,1.9230769230769231,0,13,en,Human,N/A
3,4,0.07692307692307693,5.461538461538462,23,13,en,Random,N/A
6,8,0.03333333333333333,3.2,5,30,en,Human,N/A
7,5,0.03333333333333333,9.6,120,30,en,Random,N/A
3,4,0.0625,2.75,0,16,en,Human,N/A
4,3,0.0625,6.125,33,16,en,Random,N/A
4,8,0.05263157894736842,3.0,0,19,en,Human,N/A
6,3,0.05263157894736842,6.052631578947368,36,19,en,Random,N/A
4,11,0.02857142857142857,3.085714285714286,0,35,en,Human,N/A
7,5,0.02857142857142857,12.742857142857142,155,35,en,Random,N/A
5,5,0.06666666666666667,2.466666666666667,0,15,en,Human,N/A
2,6,0.06666666666666667,4.866666666666666,32,15,en,Random,N/A
4,7,0.04,2.88,0,25,en,Human,N/A
4,7,0.04,7.36,77,25,en,Random,N/A
5,6,0.05263157894736842,3.0,0,19,en,Human,N/A
5,4,0.05263157894736842,6.842105263157895,54,19,en,Random,N/A
6,8,0.034482758620689655,2.8620689655172415,0,29,en,Human,N/A
6,8,0.034482758620689655,10.655172413793103,119,29,en,Random,N/A
4,7,0.05,2.55,0,20,en,Human,N/A
3,4,0.05,8.8,59,20,en,Random,N/A
4,7,0.07692307692307693,2.4615384615384617,0,13,en,Human,N/A
2,6,0.07692307692307693,6.153846153846154,33,13,en,Random,N/A
5,14,0.020833333333333332,3.2083333333333335,5,48,en,Human,N/A
6,5,0.020833333333333332,15.6875,340,48,en,Random,N/A
5,8,0.037037037037037035,2.814814814814815,0,27,en,Human,N/A
4,6,0.037037037037037035,7.555555555555555,105,27,en,Random,N/A
4,9,0.029411764705882353,2.676470588235294,0,34,en,Human,N/A
7,6,0.029411764705882353,11.441176470588236,124,34,en,Random,N/A
6,5,0.05,3.0,0,20,en,Human,N/A
4,5,0.05,6.2,41,20,en,Random,N/A
5,7,0.043478260869565216,2.9130434782608696,0,23,en,Human,N/A
5,3,0.043478260869565216,6.826086956521739,57,23,en,Random,N/A
4,6,0.05555555555555555,3.0,0,18,en,Human,N/A
5,7,0.05555555555555555,4.055555555555555,25,18,en,Random,N/A
4,9,0.03571428571428571,2.9285714285714284,0,28,en,Human,N/A
5,6,0.03571428571428571,9.892857142857142,127,28,en,Random,N/A
4,8,0.058823529411764705,2.0588235294117645,0,17,en,Human,N/A
4,4,0.058823529411764705,5.764705882352941,15,17,en,Random,N/A
5,9,0.037037037037037035,2.4074074074074074,0,27,en,Human,N/A
5,6,0.037037037037037035,8.444444444444445,87,27,en,Random,N/A
5,6,0.034482758620689655,2.7241379310344827,0,29,en,Human,N/A
5,7,0.034482758620689655,8.482758620689655,124,29,en,Random,N/A
3,5,0.08333333333333333,1.9166666666666667,0,12,en,Human,N/A
3,4,0.08333333333333333,3.5833333333333335,8,12,en,Random,N/A
5,6,0.03571428571428571,3.357142857142857,1,28,en,Human,N/A
6,5,0.03571428571428571,10.535714285714286,90,28,en,Random,N/A
5,7,0.02857142857142857,3.142857142857143,0,35,en,Human,N/A
5,7,0.02857142857142857,12.857142857142858,153,35,en,Random,N/A
3,5,0.09090909090909091,1.3636363636363635,0,11,en,Human,N/A
5,3,0.09090909090909091,4.181818181818182,11,11,en,Random,N/A
4,8,0.038461538461538464,2.1538461538461537,0,26,en,Human,N/A
3,5,0.038461538461538464,6.846153846153846,56,26,en,Random,N/A
6,6,0.043478260869565216,3.217391304347826,0,23,en,Human,N/A
5,6,0.043478260869565216,9.782608695652174,91,23,en,Random,N/A
5,11,0.03333333333333333,2.6333333333333333,0,30,en,Human,N/A
3,8,0.03333333333333333,10.2,111,30,en,Random,N/A
5,11,0.023255813953488372,2.9767441860465116,0,43,en,Human,N/A
5,5,0.023255813953488372,14.627906976744185,302,43,en,Random,N/A
2,3,0.2,0.8,0,5,en,Human,N/A
2,3,0.2,2.0,0,5,en,Random,N/A
1,2,0.3333333333333333,0.6666666666666666,0,3,en,Human,N/A
1,2,0.3333333333333333,1.0,0,3,en,Random,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,en,Human,N/A
2,1,0.3333333333333333,1.0,0,3,en,Random,N/A
5,14,0.01694915254237288,3.135593220338983,0,59,en,Human,N/A
6,6,0.01694915254237288,17.576271186440678,540,59,en,Random,N/A
4,15,0.030303030303030304,2.696969696969697,0,33,en,Human,N/A
3,7,0.030303030303030304,11.545454545454545,187,33,en,Random,N/A
5,7,0.02702702702702703,3.4594594594594597,0,37,en,Human,N/A
4,6,0.02702702702702703,15.45945945945946,195,37,en,Random,N/A
5,7,0.047619047619047616,2.5714285714285716,0,21,en,Human,N/A
3,6,0.047619047619047616,8.619047619047619,69,21,en,Random,N/A
6,6,0.041666666666666664,2.5416666666666665,0,24,en,Human,N/A
4,5,0.041666666666666664,7.958333333333333,65,24,en,Random,N/A
5,10,0.047619047619047616,3.7142857142857144,0,21,en,Human,N/A
4,4,0.047619047619047616,7.619047619047619,49,21,en,Random,N/A
4,6,0.0625,2.4375,0,16,en,Human,N/A
6,4,0.0625,4.25,35,16,en,Random,N/A
8,8,0.03571428571428571,2.892857142857143,0,28,en,Human,N/A
6,4,0.03571428571428571,9.535714285714286,119,28,en,Random,N/A
4,14,0.023255813953488372,2.86046511627907,0,43,en,Human,N/A
5,7,0.023255813953488372,13.255813953488373,275,43,en,Random,N/A
7,8,0.016666666666666666,5.266666666666667,0,60,en,Human,N/A
7,7,0.016666666666666666,19.433333333333334,476,60,en,Random,N/A
4,2,0.14285714285714285,2.0,0,7,en,Human,N/A
2,3,0.14285714285714285,3.4285714285714284,8,7,en,Random,N/A
4,5,0.08333333333333333,2.0,0,12,en,Human,N/A
4,3,0.08333333333333333,4.25,19,12,en,Random,N/A
4,16,0.019230769230769232,2.8076923076923075,0,52,en,Human,N/A
6,7,0.019230769230769232,17.634615384615383,373,52,en,Random,N/A
5,13,0.018518518518518517,3.6666666666666665,0,54,en,Human,N/A
7,7,0.018518518518518517,19.462962962962962,480,54,en,Random,N/A
5,9,0.020833333333333332,4.145833333333333,1,48,en,Human,N/A
6,6,0.020833333333333332,15.0,327,48,en,Random,N/A
6,11,0.022222222222222223,4.111111111111111,0,45,en,Human,N/A
4,7,0.022222222222222223,14.333333333333334,288,45,en,Random,N/A
6,3,0.06666666666666667,2.4,0,15,en,Human,N/A
4,5,0.06666666666666667,5.066666666666666,37,15,en,Random,N/A
5,6,0.04,2.68,0,25,en,Human,N/A
6,5,0.04,8.76,92,25,en,Random,N/A
5,8,0.043478260869565216,2.782608695652174,0,23,en,Human,N/A
4,5,0.043478260869565216,8.521739130434783,79,23,en,Random,N/A
3,6,0.07692307692307693,1.6923076923076923,0,13,en,Human,N/A
4,4,0.07692307692307693,4.076923076923077,19,13,en,Random,N/A
5,10,0.038461538461538464,2.923076923076923,0,26,en,Human,N/A
4,7,0.038461538461538464,7.923076923076923,96,26,en,Random,N/A
4,9,0.03225806451612903,2.806451612903226,0,31,en,Human,N/A
4,6,0.03225806451612903,11.096774193548388,166,31,en,Random,N/A
5,7,0.02564102564102564,3.3333333333333335,0,39,en,Human,N/A
6,6,0.02564102564102564,13.538461538461538,183,39,en,Random,N/A
5,7,0.05,2.8,0,20,en,Human,N/A
6,4,0.05,6.0,39,20,en,Random,N/A
7,12,0.019230769230769232,3.173076923076923,0,52,en,Human,N/A
7,8,0.019230769230769232,14.51923076923077,408,52,en,Random,N/A
6,6,0.043478260869565216,3.217391304347826,0,23,en,Human,N/A
6,4,0.043478260869565216,5.565217391304348,47,23,en,Random,N/A
5,11,0.03333333333333333,2.6333333333333333,0,30,en,Human,N/A
4,5,0.03333333333333333,11.1,135,30,en,Random,N/A
5,10,0.023255813953488372,3.883720930232558,2,43,en,Human,N/A
5,5,0.023255813953488372,14.720930232558139,296,43,en,Random,N/A
4,13,0.025,3.625,0,40,en,Human,N/A
6,6,0.025,13.025,257,40,en,Random,N/A
5,16,0.017543859649122806,3.0350877192982457,0,57,en,Human,N/A
5,6,0.017543859649122806,22.596491228070175,534,57,en,Random,N/A
5,11,0.023255813953488372,2.9767441860465116,0,43,en,Human,N/A
5,7,0.023255813953488372,14.604651162790697,267,43,en,Random,N/A
5,15,0.018867924528301886,3.0,0,53,en,Human,N/A
4,6,0.018867924528301886,19.754716981132077,518,53,en,Random,N/A
7,7,0.04,2.96,6,25,en,Human,N/A
4,4,0.04,6.76,69,25,en,Random,N/A
2,2,0.25,0.75,0,4,en,Human,N/A
2,2,0.25,1.5,0,4,en,Random,N/A
4,13,0.022727272727272728,2.840909090909091,0,44,en,Human,N/A
5,5,0.022727272727272728,13.795454545454545,224,44,en,Random,N/A
4,5,0.04,2.36,0,25,en,Human,N/A
5,4,0.04,7.68,83,25,en,Random,N/A
4,6,0.041666666666666664,3.1666666666666665,0,24,en,Human,N/A
5,7,0.041666666666666664,7.916666666666667,83,24,en,Random,N/A
2,2,0.25,1.0,0,4,en,Human,N/A
2,2,0.25,1.5,0,4,en,Random,N/A
1,1,0.5,0.5,0,2,en,Human,N/A
1,1,0.5,0.5,0,2,en,Random,N/A
5,11,0.02857142857142857,3.7714285714285714,1,35,en,Human,N/A
3,6,0.02857142857142857,10.142857142857142,108,35,en,Random,N/A
4,8,0.029411764705882353,3.6470588235294117,0,34,en,Human,N/A
7,6,0.029411764705882353,8.941176470588236,173,34,en,Random,N/A
4,10,0.029411764705882353,3.5294117647058822,0,34,en,Human,N/A
5,5,0.029411764705882353,12.588235294117647,195,34,en,Random,N/A
3,7,0.05555555555555555,2.1666666666666665,0,18,en,Human,N/A
3,5,0.05555555555555555,4.388888888888889,37,18,en,Random,N/A
4,4,0.1,1.9,0,10,en,Human,N/A
3,4,0.1,3.3,8,10,en,Random,N/A
6,13,0.019230769230769232,3.826923076923077,0,52,en,Human,N/A
7,7,0.019230769230769232,15.653846153846153,395,52,en,Random,N/A
5,10,0.04,4.24,0,25,en,Human,N/A
3,8,0.04,7.68,68,25,en,Random,N/A
4,13,0.03225806451612903,2.5161290322580645,0,31,en,Human,N/A
5,5,0.03225806451612903,10.193548387096774,166,31,en,Random,N/A
5,12,0.017857142857142856,4.375,0,56,en,Human,N/A
7,8,0.017857142857142856,17.553571428571427,373,56,en,Random,N/A
4,4,0.04,3.08,1,25,en,Human,N/A
4,5,0.04,8.96,86,25,en,Random,N/A
5,8,0.06666666666666667,2.533333333333333,0,15,en,Human,N/A
2,5,0.06666666666666667,5.666666666666667,18,15,en,Random,N/A
4,9,0.017543859649122806,3.7719298245614037,0,57,en,Human,N/A
6,9,0.017543859649122806,18.140350877192983,469,57,en,Random,N/A
4,7,0.03125,3.15625,0,32,en,Human,N/A
4,6,0.03125,11.6875,156,32,en,Random,N/A
5,13,0.02,2.92,0,50,en,Human,N/A
7,6,0.02,13.4,240,50,en,Random,N/A
5,13,0.022727272727272728,2.909090909090909,0,44,en,Human,N/A
7,7,0.022727272727272728,17.045454545454547,360,44,en,Random,N/A
4,5,0.04,2.36,0,25,en,Human,N/A
4,5,0.04,8.92,60,25,en,Random,N/A
4,6,0.041666666666666664,3.1666666666666665,0,24,en,Human,N/A
5,6,0.041666666666666664,9.375,84,24,en,Random,N/A
5,8,0.047619047619047616,2.380952380952381,0,21,en,Human,N/A
3,7,0.047619047619047616,6.619047619047619,45,21,en,Random,N/A
6,9,0.034482758620689655,2.586206896551724,0,29,en,Human,N/A
4,5,0.034482758620689655,9.586206896551724,135,29,en,Random,N/A
4,12,0.03225806451612903,2.5161290322580645,1,31,en,Human,N/A
5,6,0.03225806451612903,10.03225806451613,102,31,en,Random,N/A
5,8,0.020833333333333332,3.3333333333333335,0,48,en,Human,N/A
5,6,0.020833333333333332,15.75,379,48,en,Random,N/A
5,17,0.016129032258064516,3.2419354838709675,0,62,en,Human,N/A
6,6,0.016129032258064516,22.838709677419356,518,62,en,Random,N/A
5,13,0.02040816326530612,4.163265306122449,0,49,en,Human,N/A
6,6,0.02040816326530612,14.326530612244898,327,49,en,Random,N/A
5,15,0.02,3.9,1,50,en,Human,N/A
4,6,0.02,18.2,392,50,en,Random,N/A
4,12,0.017857142857142856,3.1964285714285716,0,56,en,Human,N/A
6,6,0.017857142857142856,16.089285714285715,368,56,en,Random,N/A
5,9,0.025,2.55,0,40,en,Human,N/A
8,7,0.025,11.45,208,40,en,Random,N/A
6,13,0.021739130434782608,2.869565217391304,0,46,en,Human,N/A
7,7,0.021739130434782608,14.934782608695652,396,46,en,Random,N/A
6,14,0.017857142857142856,2.9642857142857144,0,56,en,Human,N/A
7,9,0.017857142857142856,18.785714285714285,401,56,en,Random,N/A
3,9,0.058823529411764705,1.9411764705882353,0,17,en,Human,N/A
4,3,0.058823529411764705,4.529411764705882,27,17,en,Random,N/A
5,14,0.014705882352941176,3.161764705882353,0,68,en,Human,N/A
7,8,0.014705882352941176,24.352941176470587,620,68,en,Random,N/A
3,5,0.06666666666666667,1.8666666666666667,0,15,en,Human,N/A
3,4,0.06666666666666667,4.533333333333333,28,15,en,Random,N/A
4,6,0.045454545454545456,2.727272727272727,0,22,en,Human,N/A
3,6,0.045454545454545456,7.318181818181818,61,22,en,Random,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,en,Human,N/A
1,2,0.3333333333333333,0.6666666666666666,0,3,en,Random,N/A
1,1,0.5,0.5,0,2,en,Human,N/A
1,1,0.5,0.5,0,2,en,Random,N/A
4,4,0.1,1.9,0,10,en,Human,N/A
4,3,0.1,3.4,6,10,en,Random,N/A
5,9,0.03225806451612903,3.096774193548387,0,31,en,Human,N/A
4,4,0.03225806451612903,10.774193548387096,126,31,en,Random,N/A
4,6,0.030303030303030304,3.727272727272727,0,33,en,Human,N/A
5,8,0.030303030303030304,11.424242424242424,153,33,en,Random,N/A
4,5,0.05,3.3,0,20,en,Human,N/A
3,5,0.05,6.45,50,20,en,Random,N/A
5,4,0.058823529411764705,2.411764705882353,0,17,en,Human,N/A
4,4,0.058823529411764705,6.0588235294117645,26,17,en,Random,N/A
4,10,0.03125,2.5,0,32,en,Human,N/A
5,6,0.03125,13.78125,180,32,en,Random,N/A
5,2,0.14285714285714285,2.0,0,7,en,Human,N/A
3,3,0.14285714285714285,2.5714285714285716,5,7,en,Random,N/A
4,5,0.05555555555555555,2.4444444444444446,0,18,en,Human,N/A
5,4,0.05555555555555555,5.277777777777778,43,18,en,Random,N/A
4,6,0.047619047619047616,3.1904761904761907,0,21,en,Human,N/A
4,4,0.047619047619047616,6.714285714285714,57,21,en,Random,N/A
4,5,0.07692307692307693,2.923076923076923,0,13,en,Human,N/A
3,3,0.07692307692307693,5.0,18,13,en,Random,N/A
4,3,0.1111111111111111,2.0,0,9,en,Human,N/A
3,3,0.1111111111111111,2.7777777777777777,10,9,en,Random,N/A
4,7,0.034482758620689655,2.8275862068965516,0,29,en,Human,N/A
5,7,0.034482758620689655,9.551724137931034,105,29,en,Random,N/A
4,8,0.05263157894736842,2.3157894736842106,1,19,en,Human,N/A
5,5,0.05263157894736842,6.631578947368421,34,19,en,Random,N/A
4,8,0.043478260869565216,2.130434782608696,0,23,en,Human,N/A
3,6,0.043478260869565216,8.043478260869565,60,23,en,Random,N/A
3,4,0.14285714285714285,1.8571428571428572,0,7,en,Human,N/A
4,2,0.14285714285714285,2.2857142857142856,0,7,en,Random,N/A
2,2,0.2,1.2,0,5,en,Human,N/A
1,4,0.2,1.4,0,5,en,Random,N/A
2,7,0.08333333333333333,2.3333333333333335,0,12,en,Human,N/A
5,3,0.08333333333333333,3.8333333333333335,4,12,en,Random,N/A
4,7,0.058823529411764705,2.823529411764706,1,17,en,Human,N/A
3,5,0.058823529411764705,5.235294117647059,22,17,en,Random,N/A
3,4,0.09090909090909091,2.272727272727273,0,11,en,Human,N/A
3,5,0.09090909090909091,3.6363636363636362,14,11,en,Random,N/A
2,3,0.16666666666666666,1.8333333333333333,0,6,en,Human,N/A
2,2,0.16666666666666666,1.6666666666666667,2,6,en,Random,N/A
3,3,0.14285714285714285,2.0,0,7,en,Human,N/A
2,4,0.14285714285714285,2.0,2,7,en,Random,N/A
3,8,0.03333333333333333,2.433333333333333,0,30,en,Human,N/A
4,7,0.03333333333333333,8.433333333333334,117,30,en,Random,N/A
5,4,0.0625,2.625,0,16,en,Human,N/A
5,6,0.0625,4.9375,23,16,en,Random,N/A
4,3,0.1,1.8,0,10,en,Human,N/A
2,4,0.1,2.8,5,10,en,Random,N/A
4,3,0.09090909090909091,1.8181818181818181,0,11,en,Human,N/A
4,4,0.09090909090909091,3.6363636363636362,17,11,en,Random,N/A
3,3,0.16666666666666666,1.5,0,6,en,Human,N/A
4,2,0.16666666666666666,1.3333333333333333,0,6,en,Random,N/A
3,3,0.125,1.5,0,8,en,Human,N/A
2,4,0.125,2.5,5,8,en,Random,N/A
3,5,0.1,1.9,0,10,en,Human,N/A
4,3,0.1,3.4,8,10,en,Random,N/A
5,5,0.05263157894736842,2.6315789473684212,0,19,en,Human,N/A
4,5,0.05263157894736842,6.7368421052631575,51,19,en,Random,N/A
3,4,0.14285714285714285,2.0,0,7,en,Human,N/A
3,3,0.14285714285714285,1.5714285714285714,0,7,en,Random,N/A
4,4,0.07142857142857142,2.357142857142857,0,14,en,Human,N/A
3,5,0.07142857142857142,4.642857142857143,18,14,en,Random,N/A
4,2,0.16666666666666666,1.3333333333333333,0,6,en,Human,N/A
2,4,0.16666666666666666,1.6666666666666667,3,6,en,Random,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,en,Human,N/A
1,2,0.3333333333333333,1.0,0,3,en,Random,N/A
4,8,0.05555555555555555,2.388888888888889,0,18,en,Human,N/A
3,4,0.05555555555555555,6.5,30,18,en,Random,N/A
4,6,0.07142857142857142,2.4285714285714284,0,14,en,Human,N/A
3,5,0.07142857142857142,5.642857142857143,24,14,en,Random,N/A
4,7,0.05,2.45,0,20,en,Human,N/A
4,6,0.05,6.4,37,20,en,Random,N/A
7,7,0.022222222222222223,4.111111111111111,0,45,en,Human,N/A
6,6,0.022222222222222223,16.8,363,45,en,Random,N/A
4,4,0.1111111111111111,1.8888888888888888,0,9,en,Human,N/A
3,3,0.1111111111111111,2.7777777777777777,4,9,en,Random,N/A
6,8,0.04,3.12,0,25,en,Human,N/A
4,4,0.04,10.44,100,25,en,Random,N/A
2,1,0.3333333333333333,0.6666666666666666,0,3,en,Human,N/A
1,2,0.3333333333333333,1.0,0,3,en,Random,N/A
4,4,0.1111111111111111,1.8888888888888888,0,9,en,Human,N/A
3,4,0.1111111111111111,3.4444444444444446,6,9,en,Random,N/A
5,4,0.1,1.9,0,10,en,Human,N/A
4,3,0.1,5.0,10,10,en,Random,N/A
6,5,0.045454545454545456,3.409090909090909,0,22,en,Human,N/A
4,5,0.045454545454545456,7.909090909090909,60,22,en,Random,N/A
3,2,0.2,1.6,0,5,en,Human,N/A
1,4,0.2,2.0,1,5,en,Random,N/A
7,10,0.018867924528301886,3.452830188679245,0,53,en,Human,N/A
6,9,0.018867924528301886,16.22641509433962,387,53,en,Random,N/A
3,9,0.06666666666666667,2.066666666666667,0,15,en,Human,N/A
3,4,0.06666666666666667,3.8,28,15,en,Random,N/A
3,2,0.16666666666666666,1.1666666666666667,0,6,en,Human,N/A
4,2,0.16666666666666666,2.1666666666666665,2,6,en,Random,N/A
4,6,0.045454545454545456,2.3181818181818183,0,22,en,Human,N/A
5,4,0.045454545454545456,7.090909090909091,51,22,en,Random,N/A
6,4,0.0625,2.8125,0,16,en,Human,N/A
4,4,0.0625,4.1875,23,16,en,Random,N/A
5,5,0.05263157894736842,2.736842105263158,0,19,en,Human,N/A
4,5,0.05263157894736842,6.2105263157894735,43,19,en,Random,N/A
5,7,0.034482758620689655,3.310344827586207,0,29,en,Human,N/A
4,5,0.034482758620689655,8.758620689655173,92,29,en,Random,N/A
5,4,0.08333333333333333,2.3333333333333335,0,12,en,Human,N/A
3,4,0.08333333333333333,4.166666666666667,21,12,en,Random,N/A
4,1,0.2,1.2,0,5,en,Human,N/A
2,2,0.2,1.0,0,5,en,Random,N/A
4,7,0.043478260869565216,2.5217391304347827,0,23,en,Human,N/A
5,4,0.043478260869565216,7.217391304347826,52,23,en,Random,N/A
